lineNumber,colorGrade,leafGrade,stapleCode
19628,51,5,36
19629,51,5,37
19630,41,5,37
19631,51,5,36
19632,41,5,37
19633,51,5,37
19634,41,5,35
19635,41,4,37
19636,41,4,37
19637,41,5,37
19638,41,4,37
19639,41,4,37
19640,41,4,37
19641,41,4,37
19642,51,5,38
19643,41,5,37
19644,41,4,36
19645,41,4,35
19646,41,4,34
19647,41,4,35
19648,41,3,35
19649,41,4,34
19650,41,3,35
19651,41,4,35
19652,41,4,35
19653,41,3,34
19654,41,3,33
19655,41,4,37
19656,51,6,37
19657,41,5,36
19658,41,4,37
19659,41,4,38
19660,41,4,38
19661,41,4,38
19662,41,5,37
19663,41,4,38
19664,41,4,38
19665,41,5,37
19666,41,4,35
19667,51,5,36
19668,41,4,34
19669,51,5,32
19670,41,4,34
19671,41,5,35
19672,41,4,34
19673,41,4,33
19674,51,4,33
19675,41,4,35
19676,51,4,35
19677,51,4,34
19678,51,4,35
19679,51,4,34
19680,41,4,35
19681,51,4,35
19682,51,4,35
19683,51,4,34
19684,41,3,34
19685,41,3,34
19686,41,3,35
19687,41,3,35
19688,41,4,34
19689,41,4,35
19690,41,4,34
19691,41,4,35
19692,41,4,34
19693,41,5,37
19694,51,4,34
19695,51,4,35
19696,41,6,35
19697,51,4,35
19698,51,3,33
19699,51,5,34
19700,51,4,34
19701,51,4,36
19702,51,4,35
19703,51,4,34
19704,51,4,35
19705,51,5,35
19706,51,4,34
19707,51,4,35
19708,41,4,34
19709,41,4,34
19710,51,4,34
19711,51,3,34
19712,51,3,34
19713,51,4,35
19714,51,4,34
19715,51,4,34
19716,51,4,34
19717,51,4,34
19718,51,4,34
19719,51,4,34
19720,51,4,35
19721,51,4,34
19722,41,3,34
19723,41,4,34
19724,51,3,34
19725,51,3,34
19726,51,3,34
19727,51,4,34
19728,51,3,34
19729,41,3,34
19730,41,3,33
19731,51,3,34
19732,51,4,33
19733,41,4,32
19734,41,3,34
19735,41,3,33
19736,51,3,34
19737,31,3,36
19738,31,3,36
19739,41,4,34
19740,41,5,34
19741,41,5,35
19742,41,5,35
19743,41,4,35
19744,41,5,34
19745,41,5,34
19746,41,5,35
19747,41,6,35
19748,41,5,34
19749,41,6,34
19750,41,5,35
19751,41,5,35
19752,41,6,35
19753,31,3,36
19754,41,5,35
19755,41,6,34
19756,41,5,34
19757,41,6,35
19758,41,5,34
19759,41,5,34
19760,41,5,34
19761,41,6,35
19762,41,6,35
19763,41,5,35
19764,41,5,35
19765,41,6,34
19766,41,6,35
19767,31,3,37
19768,41,6,35
19769,41,6,35
19770,41,6,35
19771,41,6,35
19772,41,6,35
19773,41,5,35
19774,41,5,35
19775,41,6,34
19776,41,5,35
19777,41,6,36
19778,41,6,35
19779,41,4,37
19780,31,3,36
19781,41,5,34
19782,41,4,33
19783,41,4,33
19784,41,3,34
19785,51,4,33
19786,51,3,34
19787,41,4,34
19788,41,3,33
19789,41,6,36
19790,41,6,36
19791,31,3,37
19792,31,3,36
19793,31,3,37
19794,31,3,36
19795,31,3,36
19796,41,4,34
19797,41,5,34
19798,41,6,34
19799,41,6,35
19800,41,6,34
19801,41,6,33
19802,41,6,34
19803,41,6,34
19804,41,6,35
19805,41,5,34
19806,41,6,34
19807,41,6,34
19808,41,6,34
19809,41,6,36
19810,31,3,37
19811,31,3,36
19812,31,3,37
19813,31,2,37
19814,31,3,37
19815,31,3,36
19816,41,6,34
19817,41,5,35
19818,41,5,35
19819,41,5,35
19820,41,6,35
19821,41,6,33
19822,41,5,34
19823,41,6,35
19824,41,6,34
19825,41,6,34
19826,41,6,34
19827,41,7,34
19828,41,6,34
19829,31,3,37
19830,41,6,34
19831,41,5,34
19832,41,6,35
19833,41,6,35
19834,41,6,34
19835,41,6,35
19836,41,5,34
19837,41,5,35
19838,41,6,35
19839,41,5,34
19840,41,6,35
19841,41,5,35
19842,41,6,35
19843,41,4,36
19844,41,6,36
19845,31,6,35
19846,31,5,35
19847,41,5,36
19848,41,5,36
19849,31,5,35
19850,41,6,36
19851,41,5,35
19852,41,6,34
19853,31,6,36
19854,41,5,36
19855,31,5,37
19856,41,6,35
19857,31,6,36
19858,41,4,38
19859,41,6,35
19860,41,4,35
19861,31,4,34
19862,41,4,34
19863,31,4,34
19864,31,4,34
19865,31,4,35
19866,41,4,34
19867,41,4,34
19868,41,4,38
19869,41,3,37
19870,41,4,38
19871,41,5,35
19872,41,7,35
19873,41,6,35
19874,41,6,36
19875,41,6,36
19876,41,7,35
19877,41,7,36
19878,41,6,35
19879,43,6,35
19880,43,6,34
19881,41,5,35
19882,41,6,34
19883,41,5,34
19884,41,6,34
19885,31,5,35
19886,41,5,34
19887,41,5,35
19888,41,4,35
19889,41,5,35
19890,41,5,35
19891,41,4,35
19892,41,5,35
19893,41,6,35
19894,41,5,36
19895,41,6,35
19896,41,5,35
19897,41,5,36
19898,41,5,34
19899,41,5,34
19900,31,5,34
19901,31,4,34
19902,31,4,34
19903,31,4,34
19904,31,5,35
19905,31,5,34
19906,31,5,34
19907,31,5,34
19908,31,5,34
19909,31,5,34
19910,41,5,34
19911,41,4,36
19912,41,4,37
19913,41,4,37
19914,41,3,37
19915,41,4,36
19916,41,4,37
19917,41,4,36
19918,41,4,36
19919,41,4,36
19920,41,4,37
19921,41,4,37
19922,41,4,36
19923,41,4,37
19924,41,4,36
19925,41,4,37
19926,41,4,36
19927,41,4,36
19928,41,4,35
19929,41,4,37
19930,41,3,37
19931,41,3,37
19932,41,4,37
19933,41,4,37
19934,41,4,36
19935,41,4,36
19936,41,4,37
19937,41,4,37
19938,31,3,36
19939,31,3,36
19940,31,3,36
19941,31,2,36
19942,31,3,36
19943,31,3,36
19944,31,2,37
19945,31,3,35
19946,31,3,35
19947,31,3,36
19948,31,2,37
19949,31,3,36
19950,41,3,37
19951,41,4,37
19952,41,4,38
19953,41,4,37
19954,41,3,37
19955,31,3,37
19956,31,3,36
19957,31,3,37
19958,31,2,37
19959,31,3,37
19960,31,3,37
19961,31,3,37
19962,31,3,37
19963,31,3,37
19964,31,3,37
19965,31,3,37
19966,31,3,36
19967,41,3,37
19968,41,4,37
19969,41,4,36
19970,41,3,37
19971,31,2,36
19972,31,3,36
19973,31,3,37
19974,31,3,36
19975,31,3,36
19976,31,3,37
19977,31,3,36
19978,31,3,36
19979,31,3,37
19980,31,3,37
19981,31,3,36
19982,31,3,36
19983,31,3,36
19984,31,3,36
19985,31,3,36
19986,31,3,37
19987,31,3,36
19988,31,3,37
19989,31,3,37
19990,31,4,37
19991,31,3,37
19992,31,3,36
19993,31,3,36
19994,31,3,37
19995,31,3,36
19996,41,4,37
19997,41,4,36
19998,41,4,37
19999,41,3,36
20000,31,3,37
20001,31,3,36
20002,31,3,37
20003,31,4,36
20004,31,3,37
20005,31,4,36
20006,31,4,37
20007,31,3,36
20008,31,4,35
20009,31,5,35
20010,41,5,38
20011,41,5,36
20012,31,4,37
20013,31,4,36
20014,41,4,37
20015,41,5,36
20016,41,4,37
20017,31,5,37
20018,31,4,36
20019,31,4,37
20020,41,4,36
20021,31,4,36
20022,41,4,36
20023,41,4,37
20024,31,5,35
20025,31,5,36
20026,41,4,36
20027,41,4,35
20028,41,4,36
20029,41,5,36
20030,41,4,37
20031,31,4,37
20032,41,4,38
20033,31,4,36
20034,31,4,36
20035,31,5,35
20036,31,5,36
20037,31,4,37
20038,41,5,36
20039,41,5,37
20040,31,4,37
20041,41,4,36
20042,41,4,37
20043,41,4,37
20044,41,4,38
20045,41,4,38
20046,41,4,37
20047,41,4,37
20048,41,4,38
20049,41,4,37
20050,41,4,38
20051,41,4,38
20052,41,5,39
20053,41,4,37
20054,41,4,37
20055,41,4,38
20056,41,4,38
20057,41,4,38
20058,41,5,38
20059,41,5,38
20060,41,4,37
20061,41,4,38
20062,41,4,38
20063,41,4,37
20064,41,4,37
20065,41,4,38
20066,41,4,38
20067,41,4,38
20068,41,4,38
20069,41,4,38
20070,41,4,37
20071,41,4,38
20072,41,4,39
20073,41,4,38
20074,41,4,38
20075,41,4,38
20076,41,5,37
20077,41,5,37
20078,41,4,39
20079,41,4,38
20080,41,5,37
20081,41,4,38
20082,41,4,38
20083,41,5,38
20084,41,4,38
20085,41,5,37
20086,41,4,38
20087,41,4,39
20088,41,4,38
20089,41,4,37
20090,41,4,39
20091,41,4,37
20092,41,4,38
20093,41,4,38
20094,31,4,36
20095,31,4,36
20096,41,4,37
20097,41,4,38
20098,41,4,38
20099,41,3,38
20100,41,4,37
20101,41,4,38
20102,41,3,38
20103,41,3,36
20104,31,3,37
20105,41,3,37
20106,41,3,39
20107,41,3,37
20108,41,3,37
20109,41,3,37
20110,41,3,38
20111,41,3,36
20112,41,3,38
20113,41,3,38
20114,41,3,38
20115,41,3,38
20116,41,4,38
20117,41,4,38
20118,41,4,38
20119,41,3,36
20120,41,4,39
20121,41,4,38
20122,41,4,38
20123,41,4,38
20124,41,4,38
20125,41,4,37
20126,41,4,37
20127,41,4,37
20128,41,4,38
20129,41,4,37
20130,41,4,38
20131,41,3,37
20132,41,3,37
20133,41,3,38
20134,41,4,37
20135,41,3,37
20136,41,3,38
20137,41,3,38
20138,41,3,37
20139,41,3,39
20140,41,4,37
20141,41,3,37
20142,41,3,38
20143,41,4,39
20144,41,3,37
20145,41,3,37
20146,41,3,37
20147,41,4,36
20148,41,3,37
20149,41,3,37
20150,41,3,37
20151,41,3,36
20152,41,3,36
20153,41,3,36
20154,41,3,37
20155,41,4,37
20156,41,3,38
20157,41,4,38
20158,41,3,37
20159,41,4,38
20160,41,3,37
20161,41,3,36
20162,41,3,37
20163,41,3,38
20164,41,3,37
20165,41,4,37
20166,41,4,37
20167,41,3,37
20168,41,3,37
20169,41,4,38
20170,41,4,38
20171,41,4,37
20172,41,4,38
20173,41,3,37
20174,41,4,38
20175,41,4,37
20176,41,5,37
20177,41,4,37
20178,41,4,38
20179,41,4,37
20180,41,4,37
20181,41,4,38
20182,41,4,38
20183,41,4,37
20184,41,4,38
20185,41,4,37
20186,41,4,38
20187,41,4,37
20188,41,3,38
20189,41,3,37
20190,41,4,37
20191,41,4,38
20192,41,4,37
20193,41,4,37
20194,41,4,37
20195,41,3,37
20196,41,4,37
20197,41,4,37
20198,41,4,37
20199,41,4,38
20200,41,4,38
20201,41,4,37
20202,41,3,37
20203,31,3,37
20204,41,4,38
20205,41,4,37
20206,41,4,37
20207,41,4,37
20208,41,4,38
20209,41,4,38
20210,41,4,38
20211,31,3,37
20212,41,4,37
20213,41,4,37
20214,41,3,37
20215,41,3,36
20216,41,4,37
20217,41,4,36
20218,41,4,37
20219,41,3,38
20220,41,4,38
20221,41,4,38
20222,41,3,37
20223,41,3,37
20224,41,3,37
20225,41,3,37
20226,41,3,37
20227,41,4,37
20228,41,4,38
20229,41,3,36
20230,41,3,37
20231,41,3,38
20232,41,4,37
20233,41,3,38
20234,41,4,37
20235,41,3,37
20236,41,3,37
20237,41,4,37
20238,41,4,37
20239,31,3,37
20240,31,3,37
20241,31,4,37
20242,31,4,37
20243,41,4,38
20244,41,4,38
20245,41,4,38
20246,41,4,37
20247,41,5,37
20248,41,5,37
20249,41,4,37
20250,41,6,38
20251,41,5,37
20252,41,5,37
20253,41,5,37
20254,41,4,38
20255,41,4,37
20256,41,5,38
20257,41,5,37
20258,41,5,38
20259,41,4,37
20260,41,5,37
20261,41,5,36
20262,41,4,37
20263,41,4,36
20264,41,5,37
20265,41,4,35
20266,41,5,36
20267,41,4,35
20268,41,4,36
20269,51,5,34
20270,41,5,36
20271,41,5,36
20272,41,5,36
20273,41,4,35
20274,41,4,36
20275,41,4,35
20276,41,4,35
20277,41,5,36
20278,41,5,37
20279,41,5,35
20280,41,4,34
20281,41,5,36
20282,41,5,37
20283,41,4,36
20284,41,4,38
20285,41,4,37
20286,41,5,38
20287,41,5,38
20288,41,5,36
20289,41,4,36
20290,41,4,36
20291,41,4,36
20292,41,3,34
20293,41,4,35
20294,41,4,35
20295,41,4,36
20296,41,4,36
20297,41,4,35
20298,41,4,37
20299,41,5,38
20300,41,4,37
20301,41,4,39
20302,31,3,38
20303,41,5,38
20304,41,4,36
20305,41,5,36
20306,41,4,37
20307,41,6,37
20308,41,5,37
20309,41,5,37
20310,41,4,37
20311,41,4,36
20312,41,5,36
20313,41,4,37
20314,41,4,35
20315,41,4,33
20316,41,4,36
20317,41,4,36
20318,41,5,37
20319,41,5,37
20320,41,4,36
20321,41,5,37
20322,41,4,37
20323,41,5,37
20324,41,4,38
20325,41,5,38
20326,41,6,39
20327,41,5,37
20328,41,5,37
20329,41,5,37
20330,41,5,38
20331,41,5,36
20332,41,5,36
20333,41,5,34
20334,41,5,38
20335,41,4,37
20336,41,5,37
20337,41,5,37
20338,41,4,36
20339,41,3,37
20340,41,4,37
20341,41,5,37
20342,41,4,38
20343,41,5,37
20344,41,4,38
20345,41,5,37
20346,41,4,37
20347,41,4,37
20348,41,5,37
20349,41,4,37
20350,41,4,36
20351,41,4,38
20352,41,5,36
20353,41,4,36
20354,41,5,36
20355,41,4,35
20356,41,5,35
20357,41,5,36
20358,41,5,37
20359,41,5,36
20360,41,5,36
20361,51,5,36
20362,41,5,35
20363,51,5,36
20364,41,5,35
20365,41,5,36
20366,41,5,35
20367,41,5,35
20368,41,5,37
20369,41,5,34
20370,51,5,35
20371,41,4,36
20372,41,5,35
20373,41,5,36
20374,41,4,35
20375,41,4,36
20376,41,4,35
20377,41,4,36
20378,41,4,35
20379,41,4,35
20380,41,5,35
20381,41,4,35
20382,41,5,37
20383,41,4,35
20384,41,4,36
20385,41,4,35
20386,51,4,34
20387,41,5,37
20388,31,4,37
20389,31,4,36
20390,41,4,36
20391,31,4,36
20392,41,4,35
20393,31,4,35
20394,31,4,35
20395,31,4,36
20396,41,4,35
20397,31,4,36
20398,31,5,36
20399,31,4,36
20400,31,5,37
20401,31,4,37
20402,41,5,35
20403,41,4,35
20404,41,5,37
20405,31,5,36
20406,41,4,36
20407,41,4,35
20408,31,4,35
20409,41,4,36
20410,41,4,36
20411,31,4,36
20412,31,4,35
20413,31,4,36
20414,31,3,36
20415,41,5,37
20416,31,4,37
20417,31,4,34
20418,31,4,37
20419,31,4,36
20420,31,4,35
20421,31,4,36
20422,31,4,35
20423,31,4,35
20424,31,4,36
20425,41,6,35
20426,41,5,34
20427,41,5,36
20428,41,6,36
20429,31,4,37
20430,31,4,36
20431,31,4,37
20432,31,4,37
20433,31,4,37
20434,31,4,35
20435,31,4,37
20436,31,4,36
20437,41,3,37
20438,31,4,36
20439,41,4,37
20440,31,3,36
20441,31,4,37
20442,41,4,36
20443,31,4,35
20444,31,4,36
20445,31,3,37
20446,41,4,37
20447,31,4,37
20448,31,4,37
20449,41,4,37
20450,31,4,37
20451,31,4,36
20452,31,4,35
20453,31,4,35
20454,41,5,36
20455,31,4,37
20456,41,5,36
20457,41,5,37
20458,41,5,36
20459,41,5,36
20460,41,5,36
20461,41,5,36
20462,41,5,36
20463,41,4,37
20464,41,5,37
20465,41,4,35
20466,31,4,35
20467,31,4,36
20468,41,5,35
20469,31,4,35
20470,41,6,35
20471,41,5,37
20472,31,4,36
20473,41,5,36
20474,31,4,35
20475,31,4,36
20476,31,4,35
20477,41,3,36
20478,31,4,35
20479,31,4,36
20480,41,4,35
20481,31,4,36
20482,31,4,37
20483,31,4,35
20484,31,4,36
20485,41,4,37
20486,31,4,37
20487,31,4,36
20488,31,3,35
20489,41,4,34
20490,41,5,36
20491,41,5,36
20492,41,6,37
20493,41,5,37
20494,41,4,36
20495,41,5,36
20496,41,5,36
20497,41,5,35
20498,41,6,36
20499,41,5,36
20500,41,4,36
20501,31,4,35
20502,31,4,35
20503,31,4,36
20504,41,4,37
20505,41,4,37
20506,41,4,37
20507,31,4,35
20508,31,3,35
20509,41,4,37
20510,41,4,37
20511,41,4,37
20512,41,5,37
20513,41,4,37
20514,41,4,37
20515,41,5,36
20516,41,5,36
20517,41,5,37
20518,41,5,36
20519,41,6,36
20520,41,5,37
20521,41,5,35
20522,41,5,37
20523,41,6,36
20524,41,5,36
20525,41,5,36
20526,41,6,36
20527,41,4,35
20528,41,5,36
20529,41,5,35
20530,41,5,36
20531,41,5,36
20532,41,5,35
20533,41,5,36
20534,41,5,35
20535,41,5,36
20536,41,5,36
20537,41,4,35
20538,41,5,35
20539,41,5,36
20540,41,5,35
20541,41,6,35
20542,41,5,35
20543,41,5,34
20544,41,6,36
20545,41,5,36
20546,41,5,34
20547,41,5,35
20548,41,5,35
20549,41,5,35
20550,41,6,35
20551,41,6,35
20552,51,5,34
20553,41,5,34
20554,41,6,35
20555,51,5,34
20556,41,6,35
20557,41,5,34
20558,41,6,35
20559,41,5,34
20560,51,6,34
20561,41,5,34
20562,41,5,34
20563,41,6,34
20564,51,5,33
20565,51,4,35
20566,51,4,34
20567,51,4,34
20568,31,3,35
20569,31,3,35
20570,31,2,35
20571,31,2,35
20572,31,3,35
20573,31,2,35
20574,21,2,35
20575,21,2,35
20576,31,3,35
20577,31,2,35
20578,21,3,35
20579,31,3,35
20580,31,2,34
20581,31,3,35
20582,41,3,35
20583,41,4,34
20584,51,5,34
20585,51,4,34
20586,51,5,35
20587,51,4,34
20588,51,5,34
20589,51,4,34
20590,51,4,34
20591,51,5,34
20592,51,5,34
20593,51,5,33
20594,51,4,34
20595,51,5,35
20596,51,5,34
20597,51,5,34
20598,51,5,34
20599,51,5,36
20600,51,5,34
20601,51,5,34
20602,51,5,34
20603,51,5,35
20604,51,5,35
20605,51,5,35
20606,51,5,35
20607,51,5,36
20608,51,5,34
20609,51,5,35
20610,51,5,35
20611,51,6,34
20612,51,5,35
20613,51,5,35
20614,51,5,36
20615,51,5,35
20616,51,5,36
20617,51,5,35
20618,51,4,35
20619,51,5,35
20620,51,5,35
20621,51,5,35
20622,51,6,34
20623,51,5,34
20624,51,6,34
20625,51,4,35
20626,41,5,37
20627,41,4,38
20628,41,4,37
20629,41,4,37
20630,41,4,38
20631,41,4,37
20632,41,5,38
20633,41,5,38
20634,41,4,38
20635,41,4,37
20636,41,4,37
20637,51,5,35
20638,51,5,35
20639,51,5,33
20640,51,5,34
20641,51,6,35
20642,51,5,34
20643,51,5,33
20644,51,5,34
20645,51,5,35
20646,51,6,34
20647,51,5,34
20648,51,5,33
20649,51,5,35
20650,51,6,34
20651,51,5,35
20652,51,5,35
20653,51,5,36
20654,51,5,36
20655,51,5,35
20656,51,5,35
20657,51,4,34
20658,51,5,34
20659,51,5,35
20660,51,5,35
20661,51,5,35
20662,51,5,35
20663,51,5,34
20664,51,5,35
20665,51,5,34
20666,51,6,34
20667,51,5,35
20668,51,5,35
20669,51,5,35
20670,51,6,34
20671,51,5,34
20672,51,5,34
20673,51,5,35
20674,51,5,35
20675,51,6,35
20676,51,6,35
20677,51,6,34
20678,51,5,34
20679,51,5,35
20680,51,5,35
20681,51,5,34
20682,51,5,35
20683,51,5,34
20684,51,5,34
20685,51,5,35
20686,51,5,33
20687,51,5,34
20688,51,5,35
20689,51,5,36
20690,51,5,35
20691,51,5,33
20692,51,6,34
20693,51,5,33
20694,51,5,34
20695,51,5,35
20696,51,5,35
20697,51,4,33
20698,51,5,34
20699,51,4,34
20700,51,4,34
20701,51,4,34
20702,51,5,34
20703,51,5,34
20704,51,4,35
20705,51,5,34
20706,51,6,35
20707,51,5,35
20708,51,6,35
20709,51,5,35
20710,51,5,35
20711,51,5,33
20712,51,5,34
20713,41,5,37
20714,51,5,38
20715,51,4,36
20716,51,5,34
20717,51,5,35
20718,51,4,34
20719,51,5,35
20720,51,4,34
20721,51,5,34
20722,51,5,34
20723,51,5,35
20724,51,5,34
20725,51,5,35
20726,51,4,33
20727,51,5,35
20728,51,4,33
20729,51,5,34
20730,51,6,35
20731,53,7,39
20732,31,3,35
20733,31,2,35
20734,31,2,36
20735,31,3,35
20736,31,3,35
20737,31,3,36
20738,31,3,36
20739,31,2,35
20740,31,3,35
20741,31,2,36
20742,31,3,35
20743,31,2,36
20744,31,3,36
20745,31,3,35
20746,31,4,35
20747,31,4,36
20748,31,4,37
20749,31,4,36
20750,31,3,36
20751,31,3,35
20752,31,3,35
20753,31,4,37
20754,31,4,36
20755,31,4,37
20756,31,5,37
20757,31,3,35
20758,31,4,35
20759,31,4,36
20760,31,4,37
20761,31,4,36
20762,31,4,35
20763,31,3,37
20764,31,3,36
20765,31,3,35
20766,31,4,36
20767,31,3,36
20768,31,4,36
20769,31,4,37
20770,31,4,36
20771,31,4,35
20772,31,3,34
20773,31,4,36
20774,31,4,35
20775,31,5,35
20776,31,5,35
20777,31,4,36
20778,31,4,35
20779,31,5,37
20780,31,4,37
20781,31,4,37
20782,31,5,37
20783,31,4,37
20784,31,4,36
20785,41,5,37
20786,31,5,37
20787,31,5,38
20788,31,5,37
20789,31,4,38
20790,31,4,37
20791,31,4,37
20792,31,5,37
20793,31,4,38
20794,31,4,37
20795,31,4,37
20796,31,4,37
20797,31,5,37
20798,31,5,37
20799,31,5,37
20800,31,5,37
20801,31,4,37
20802,31,4,37
20803,31,4,37
20804,31,4,36
20805,31,4,36
20806,31,4,37
20807,31,4,37
20808,31,4,37
20809,31,4,37
20810,31,4,37
20811,31,4,36
20812,31,5,37
20813,31,4,37
20814,31,4,37
20815,31,3,37
20816,31,3,37
20817,31,4,37
20818,31,4,36
20819,31,4,37
20820,31,4,36
20821,31,5,37
20822,31,5,36
20823,41,4,35
20824,41,4,35
20825,41,5,35
20826,41,5,35
20827,41,5,35
20828,51,4,35
20829,41,5,36
20830,41,5,37
20831,41,5,35
20832,51,4,36
20833,51,4,36
20834,31,4,37
20835,31,4,37
20836,31,4,37
20837,31,4,37
20838,31,5,37
20839,31,4,35
20840,31,4,35
20841,31,5,37
20842,41,5,37
20843,31,5,36
20844,31,5,36
20845,31,5,37
20846,31,5,36
20847,31,5,36
20848,31,4,36
20849,31,4,35
20850,31,5,37
20851,31,5,37
20852,31,4,36
20853,31,4,37
20854,31,3,36
20855,31,4,37
20856,31,4,36
20857,31,4,37
20858,31,4,36
20859,31,5,37
20860,41,4,38
20861,31,5,38
20862,31,5,38
20863,31,5,37
20864,31,4,37
20865,31,4,37
20866,31,4,37
20867,31,4,37
20868,31,5,37
20869,31,4,36
20870,31,4,37
20871,31,4,36
20872,31,4,36
20873,31,4,35
20874,31,4,37
20875,31,4,36
20876,31,5,34
20877,31,4,37
20878,31,4,36
20879,31,4,36
20880,31,5,36
20881,31,5,36
20882,31,5,37
20883,31,4,36
20884,51,5,36
20885,51,5,36
20886,41,4,37
20887,41,4,37
20888,41,4,34
20889,41,4,34
20890,41,5,35
20891,41,4,36
20892,41,5,36
20893,41,5,36
20894,41,5,35
20895,51,5,36
20896,51,4,37
20897,51,5,37
20898,51,4,35
20899,51,4,37
20900,51,4,36
20901,51,5,36
20902,51,5,36
20903,51,5,36
20904,51,4,36
20905,41,5,35
20906,41,5,36
20907,51,5,34
20908,41,5,36
20909,41,5,34
20910,41,5,35
20911,41,5,34
20912,41,5,35
20913,41,5,35
20914,41,5,35
20915,41,5,34
20916,41,5,34
20917,41,4,38
20918,41,4,36
20919,41,4,36
20920,41,4,36
20921,41,4,38
20922,51,6,36
20923,41,5,35
20924,41,4,38
20925,51,6,35
20926,41,5,34
20927,41,5,34
20928,41,5,36
20929,41,5,35
20930,41,5,36
20931,41,5,36
20932,41,5,36
20933,41,5,35
20934,41,5,34
20935,41,5,35
20936,41,5,35
20937,41,5,35
20938,51,4,34
20939,41,5,34
20940,41,4,38
20941,41,4,34
20942,51,6,35
20943,41,5,34
20944,41,5,35
20945,41,5,35
20946,41,5,35
20947,41,5,35
20948,51,4,36
20949,51,5,36
20950,51,4,36
20951,41,4,33
20952,51,4,34
20953,41,4,37
20954,51,5,34
20955,51,4,35
20956,51,5,35
20957,51,4,35
20958,41,5,36
20959,51,4,37
20960,41,5,35
20961,41,5,35
20962,41,5,36
20963,51,6,36
20964,41,5,37
20965,41,5,37
20966,41,5,37
20967,41,4,37
20968,41,4,37
20969,41,5,38
20970,41,4,37
20971,41,4,37
20972,41,4,37
20973,41,4,37
20974,41,4,37
20975,41,4,36
20976,51,4,35
20977,51,4,35
20978,51,4,35
20979,51,4,36
20980,51,4,37
20981,51,4,35
20982,51,4,36
20983,51,4,35
20984,51,5,37
20985,41,5,36
20986,41,4,38
20987,41,5,39
20988,41,4,37
20989,51,4,37
20990,51,4,37
20991,41,5,38
20992,41,4,37
20993,41,4,37
20994,41,5,37
20995,41,4,35
20996,41,4,36
20997,41,5,38
20998,51,4,37
20999,41,4,37
21000,41,4,38
21001,41,4,37
21002,41,5,38
21003,51,5,37
21004,41,4,37
21005,41,4,37
21006,41,4,37
21007,41,4,36
21008,41,4,37
21009,41,4,37
21010,41,5,36
21011,41,5,37
21012,41,4,37
21013,41,5,37
21014,41,5,38
21015,51,4,38
21016,51,5,37
21017,41,5,39
21018,41,3,37
21019,41,4,37
21020,41,4,37
21021,41,4,37
21022,41,5,37
21023,41,4,37
21024,41,5,37
21025,51,5,37
21026,51,5,37
21027,41,5,38
21028,51,4,38
21029,51,4,37
21030,41,4,37
21031,51,5,37
21032,41,4,38
21033,41,4,37
21034,41,4,37
21035,41,4,38
21036,41,4,37
21037,41,4,37
21038,41,4,37
21039,51,5,38
21040,41,5,37
21041,41,4,38
21042,41,4,38
21043,51,5,37
21044,41,5,37
21045,41,4,37
21046,41,5,37
21047,41,5,38
21048,41,5,37
21049,51,4,38
21050,41,5,37
21051,41,4,36
21052,41,4,38
21053,41,4,39
21054,41,4,37
21055,41,4,38
21056,41,5,37
21057,41,3,37
21058,41,4,38
21059,41,4,37
21060,41,4,37
21061,41,5,37
21062,41,5,36
21063,41,4,37
21064,41,4,36
21065,41,4,37
21066,41,4,37
21067,41,4,37
21068,41,4,36
21069,41,4,37
21070,41,5,38
21071,41,5,38
21072,41,4,37
21073,41,3,38
21074,41,4,37
21075,41,4,38
21076,41,4,36
21077,41,3,37
21078,41,4,37
21079,41,5,37
21080,41,4,38
21081,41,4,37
21082,41,4,38
21083,41,4,37
21084,41,5,37
21085,41,4,37
21086,41,4,38
21087,41,4,37
21088,41,4,37
21089,41,4,36
21090,41,4,36
21091,41,4,37
21092,41,4,37
21093,41,4,37
21094,41,4,37
21095,41,4,37
21096,41,4,37
21097,41,4,36
21098,41,4,38
21099,41,4,37
21100,41,4,36
21101,41,4,36
21102,41,4,37
21103,41,4,37
21104,41,5,37
21105,41,4,37
21106,41,4,37
21107,41,4,37
21108,41,4,37
21109,41,4,37
21110,41,4,37
21111,41,4,37
21112,41,4,37
21113,41,4,37
21114,41,4,38
21115,41,4,37
21116,41,4,37
21117,41,4,37
21118,41,4,37
21119,41,4,37
21120,41,4,37
21121,41,4,37
21122,41,4,36
21123,41,4,37
21124,41,5,37
21125,41,4,37
21126,51,5,37
21127,41,4,37
21128,51,4,37
21129,41,5,37
21130,51,4,37
21131,51,4,37
21132,41,4,36
21133,51,5,37
21134,51,4,37
21135,51,4,38
21136,51,5,36
21137,51,4,37
21138,41,4,37
21139,41,5,36
21140,41,5,36
21141,41,4,36
21142,41,4,36
21143,41,5,37
21144,41,4,36
21145,41,4,37
21146,41,4,37
21147,41,4,38
21148,41,4,36
21149,41,5,36
21150,41,5,37
21151,41,5,37
21152,41,5,36
21153,41,5,36
21154,41,4,37
21155,41,4,36
21156,41,4,36
21157,41,4,36
21158,41,5,37
21159,41,4,36
21160,41,4,36
21161,41,4,36
21162,41,3,36
21163,41,4,38
21164,41,4,37
21165,41,4,37
21166,41,4,37
21167,41,4,37
21168,41,4,38
21169,41,4,39
21170,51,5,37
21171,41,4,39
21172,41,4,37
21173,41,4,39
21174,41,5,37
21175,51,5,38
21176,41,6,39
21177,41,5,38
21178,41,4,37
21179,41,4,37
